2022-05-16 11:56:53;9.87
2022-05-16 11:56:55;9.87
2022-05-16 11:56:57;9.87
2022-05-16 11:56:59;9.87
2022-05-16 11:57:02;9.87
2022-05-16 11:57:04;9.87
2022-05-16 11:57:06;9.87
2022-05-16 11:57:08;9.87
2022-05-16 11:57:11;9.87
2022-05-16 11:57:13;9.87
2022-05-16 11:57:15;9.87
2022-05-16 11:57:17;10.65
2022-05-16 11:57:20;11.44
2022-05-16 11:57:22;12.22
2022-05-16 11:57:24;13.00
2022-05-16 11:57:26;13.00
2022-05-16 11:57:29;12.22
2022-05-16 11:57:31;12.22
2022-05-16 11:57:33;11.44
2022-05-16 11:57:35;10.65
2022-05-16 11:57:38;9.87
2022-05-16 11:57:40;9.87
2022-05-16 11:57:42;9.87
2022-05-16 11:57:44;9.87
2022-05-16 11:57:47;9.87
2022-05-16 11:57:49;9.87
2022-05-16 11:57:51;9.87
2022-05-16 11:57:53;9.87
2022-05-16 11:57:56;9.87
2022-05-16 11:57:58;9.87
2022-05-16 11:58:00;9.87
2022-05-16 11:58:02;9.87
2022-05-16 11:58:05;10.65
2022-05-16 12:58:08;12.22
2022-05-16 12:58:11;13.00
2022-05-16 12:58:13;13.00
2022-05-16 12:58:15;13.00
2022-05-16 12:58:17;12.22
2022-05-16 12:58:20;11.44
2022-05-16 12:58:22;10.65
2022-05-16 12:58:24;10.65
2022-05-16 12:58:26;9.87
2022-05-16 12:58:29;9.87
2022-05-16 12:58:31;9.87
2022-05-16 12:58:33;9.87
2022-05-16 12:58:35;9.87
2022-05-16 12:58:38;9.87
2022-05-16 12:58:40;9.87
2022-05-16 12:58:42;9.87
2022-05-16 12:58:44;9.87
2022-05-16 12:58:46;9.87
2022-05-16 12:58:49;9.87
2022-05-16 12:58:51;9.87
2022-05-16 12:58:53;10.65
2022-05-16 12:58:55;11.44
2022-05-16 12:58:58;12.22
2022-05-16 12:59:00;13.00
2022-05-16 12:59:02;13.00
2022-05-16 12:59:04;13.00
2022-05-16 12:59:07;11.44
2022-05-16 12:59:09;11.44
2022-05-16 12:59:11;10.65
2022-05-16 12:59:13;9.87
2022-05-16 12:59:16;9.87
2022-05-16 12:59:18;9.87
2022-05-16 12:59:20;9.87
2022-05-16 12:59:22;9.87
2022-05-16 12:59:25;9.87
2022-05-16 12:59:27;9.87
2022-05-16 12:59:29;9.87
2022-05-16 12:59:31;9.87
2022-05-16 12:59:34;9.87
2022-05-16 12:59:36;9.87
2022-05-16 12:59:38;9.87
2022-05-16 12:59:40;10.65
2022-05-16 12:59:43;11.44
2022-05-16 12:59:45;12.22
2022-05-16 12:59:47;13.00
2022-05-16 12:59:49;13.78
2022-05-16 12:59:52;13.00
2022-05-16 12:59:54;12.22
2022-05-16 12:59:56;11.44
2022-05-16 12:59:58;10.65
2022-05-16 13:00:01;9.87
2022-05-16 13:00:03;9.87
2022-05-16 13:00:05;9.87
2022-05-16 13:00:07;9.87
2022-05-16 13:00:10;9.87
2022-05-16 13:00:12;9.87
2022-05-16 13:00:14;9.87
2022-05-16 13:00:16;9.87
2022-05-16 13:00:18;9.87
2022-05-16 13:00:21;9.87
2022-05-16 13:00:23;9.87
2022-05-16 13:00:25;9.87
2022-05-16 13:00:28;10.65
2022-05-16 13:00:30;10.65
2022-05-16 13:00:32;12.22
2022-05-16 13:00:34;13.00
2022-05-16 13:00:37;13.00
2022-05-16 13:00:39;13.00
2022-05-16 13:00:41;13.00
2022-05-16 13:00:43;12.22
2022-05-16 13:00:46;10.65
2022-05-16 13:00:48;10.65
2022-05-16 13:00:50;9.87
2022-05-16 13:00:53;9.87
2022-05-16 13:00:55;9.87
2022-05-16 13:00:57;9.87
2022-05-16 13:00:59;9.87
2022-05-16 13:01:01;9.87
2022-05-16 13:01:04;9.87
2022-05-16 13:01:06;9.87
2022-05-16 13:01:08;9.87
2022-05-16 13:01:10;9.87
2022-05-16 13:01:13;9.87
2022-05-16 13:01:15;10.65
2022-05-16 13:01:17;10.65
2022-05-16 13:01:19;11.44
2022-05-16 13:01:22;12.22
2022-05-16 13:01:24;13.00
2022-05-16 13:01:26;13.78
2022-05-16 13:01:29;13.00
2022-05-16 13:01:31;12.22
2022-05-16 13:01:33;11.44
2022-05-16 13:01:35;10.65
2022-05-16 13:01:38;9.87
2022-05-16 13:01:40;9.87
2022-05-16 13:01:42;9.87
2022-05-16 13:01:44;9.87
2022-05-16 13:01:47;9.87
2022-05-16 13:01:49;9.87
2022-05-16 13:01:51;9.87
2022-05-16 13:01:53;9.87
2022-05-16 13:01:55;9.87
2022-05-16 13:01:58;9.87
2022-05-16 13:02:00;9.87
2022-05-16 13:02:02;9.87
2022-05-16 13:02:04;10.65
2022-05-16 13:02:07;10.65
2022-05-16 13:02:09;12.22
2022-05-16 13:02:11;13.00
2022-05-16 13:02:14;13.78
2022-05-16 13:02:16;13.00
2022-05-16 13:02:18;12.22
2022-05-16 13:02:20;11.44
2022-05-16 13:02:23;10.65
2022-05-16 13:02:25;9.87
2022-05-16 13:02:27;9.87
2022-05-16 13:02:29;9.87
2022-05-16 13:02:32;9.87
2022-05-16 13:02:34;9.87
2022-05-16 13:02:36;9.87
2022-05-16 13:02:38;9.87
2022-05-16 13:02:41;9.87
2022-05-16 13:02:43;9.87
2022-05-16 13:02:45;9.87
2022-05-16 13:02:47;9.87
2022-05-16 13:02:50;9.87
2022-05-16 13:02:52;10.65
2022-05-16 13:02:54;10.65
2022-05-16 13:02:56;11.44
2022-05-16 13:02:59;13.00
2022-05-16 13:03:01;13.00
2022-05-16 13:03:03;13.00
2022-05-16 13:03:05;12.22
2022-05-16 13:03:08;11.44
2022-05-16 13:03:10;10.65
2022-05-16 13:03:12;9.87
2022-05-16 13:03:14;9.87
2022-05-16 13:03:17;9.87
2022-05-16 13:03:19;9.87
2022-05-16 13:03:21;9.87
2022-05-16 13:03:23;9.87
2022-05-16 13:03:26;9.87
2022-05-16 13:03:28;9.87
2022-05-16 13:03:30;9.87
2022-05-16 13:03:32;9.87
2022-05-16 13:03:35;9.87
2022-05-16 13:03:37;9.87
2022-05-16 13:03:39;9.87
2022-05-16 13:03:41;10.65
2022-05-16 13:03:44;11.44
2022-05-16 13:03:46;12.22
2022-05-16 13:03:48;13.00
2022-05-16 13:03:50;13.00
2022-05-16 13:03:53;13.00
2022-05-16 13:03:55;12.22
2022-05-16 13:03:57;10.65
2022-05-16 13:03:59;10.65
2022-05-16 13:04:02;9.87
2022-05-16 13:04:04;9.87
2022-05-16 13:04:06;9.87
2022-05-16 13:04:08;9.87
2022-05-16 13:04:11;9.87
2022-05-16 13:04:13;9.87
2022-05-16 13:04:15;9.87
2022-05-16 13:04:17;9.87
2022-05-16 13:04:20;9.87
2022-05-16 13:04:22;9.87
2022-05-16 13:04:24;9.87
2022-05-16 13:04:26;9.87
2022-05-16 13:04:29;10.65
2022-05-16 13:04:31;11.44
2022-05-16 13:04:33;12.22
2022-05-16 13:04:35;13.00
2022-05-16 13:04:38;13.78
2022-05-16 13:04:40;13.00
2022-05-16 13:04:42;12.22
2022-05-16 13:04:44;11.44
2022-05-16 13:04:47;10.65
2022-05-16 13:04:49;9.87
2022-05-16 13:04:51;9.87
2022-05-16 13:04:53;9.87
2022-05-16 13:04:56;9.87
2022-05-16 13:04:58;9.87
2022-05-16 13:05:00;9.87
2022-05-16 13:05:02;9.87
2022-05-16 13:05:05;9.87
2022-05-16 13:05:07;9.87
2022-05-16 13:05:09;9.87
2022-05-16 13:05:11;9.87
2022-05-16 13:05:14;9.87
2022-05-16 13:05:16;10.65
2022-05-16 13:05:18;10.65
2022-05-16 13:05:20;12.22
2022-05-16 13:05:23;13.00
2022-05-16 13:05:25;13.78
2022-05-16 13:05:27;13.00
2022-05-16 13:05:29;13.00
2022-05-16 13:05:32;12.22
2022-05-16 13:05:34;10.65
2022-05-16 13:05:36;10.65
2022-05-16 13:05:38;9.87
2022-05-16 13:05:41;9.87
2022-05-16 13:05:43;9.87
2022-05-16 13:05:45;9.87
2022-05-16 13:05:47;9.87
2022-05-16 13:05:49;9.87
2022-05-16 13:05:52;9.87
2022-05-16 13:05:54;9.87
2022-05-16 13:05:56;9.87
2022-05-16 13:05:58;9.87
2022-05-16 13:06:01;9.87
2022-05-16 13:06:03;9.87
2022-05-16 13:06:05;10.65
2022-05-16 13:06:07;11.44
2022-05-16 13:06:10;12.22
2022-05-16 13:06:12;13.00
2022-05-16 13:06:14;13.78
2022-05-16 13:06:17;13.00
2022-05-16 13:06:19;12.22
2022-05-16 13:06:21;11.44
2022-05-16 13:06:23;10.65
2022-05-16 13:06:26;9.87
2022-05-16 13:06:28;9.87
2022-05-16 13:06:30;9.87
2022-05-16 13:06:32;9.87
2022-05-16 13:06:35;9.87
2022-05-16 13:06:37;9.87
2022-05-16 13:06:39;9.87
2022-05-16 13:06:41;9.87
2022-05-16 13:06:43;9.87
2022-05-16 13:06:46;9.87
2022-05-16 13:06:48;9.87
2022-05-16 13:06:50;9.87
2022-05-16 13:06:53;10.65
2022-05-16 13:06:55;11.44
2022-05-16 13:06:57;12.22
2022-05-16 13:06:59;13.00
2022-05-16 13:07:02;13.78
2022-05-16 13:07:04;13.00
2022-05-16 13:07:06;12.22
2022-05-16 13:07:08;11.44
2022-05-16 13:07:11;10.65
2022-05-16 13:07:13;9.87
2022-05-16 13:07:15;9.87
2022-05-16 13:07:18;9.87
2022-05-16 13:07:20;9.87
2022-05-16 13:07:22;9.87
2022-05-16 13:07:24;9.87
2022-05-16 13:07:26;9.87
2022-05-16 13:07:29;9.87
2022-05-16 13:07:31;9.87
2022-05-16 13:07:33;9.87
2022-05-16 13:07:35;9.87
2022-05-16 13:07:38;9.87
2022-05-16 13:07:40;10.65
2022-05-16 13:07:42;10.65
2022-05-16 13:07:45;11.44
2022-05-16 13:07:47;13.00
2022-05-16 13:07:49;13.00
2022-05-16 13:07:52;13.00
2022-05-16 13:07:54;12.22
2022-05-16 13:07:56;11.44
2022-05-16 13:07:58;10.65
2022-05-16 13:08:01;9.87
2022-05-16 13:08:03;9.87
2022-05-16 13:08:05;9.87
2022-05-16 13:08:07;9.87
2022-05-16 13:08:10;9.87
2022-05-16 13:08:12;9.87
2022-05-16 13:08:14;9.87
2022-05-16 13:08:16;9.87
2022-05-16 13:08:19;9.87
2022-05-16 13:08:21;9.87
2022-05-16 13:08:23;9.87
2022-05-16 13:08:26;9.87
2022-05-16 13:08:28;10.65
2022-05-16 13:08:31;10.65
2022-05-16 13:08:33;12.22
2022-05-16 13:08:35;13.00
2022-05-16 13:08:38;13.78
2022-05-16 13:08:40;13.00
2022-05-16 13:08:42;12.22
2022-05-16 13:08:44;11.44
2022-05-16 13:08:47;10.65
2022-05-16 13:08:49;10.65
2022-05-16 13:08:51;9.87
2022-05-16 13:08:54;9.87
2022-05-16 13:08:56;9.87
2022-05-16 13:08:58;9.87
2022-05-16 13:09:01;9.87
2022-05-16 13:09:03;9.87
2022-05-16 13:09:05;9.87
2022-05-16 13:09:07;9.87
2022-05-16 13:09:10;9.87
2022-05-16 13:09:12;9.87
2022-05-16 13:09:14;9.87
2022-05-16 13:09:17;10.65
2022-05-16 13:09:19;11.44
2022-05-16 13:09:21;12.22
2022-05-16 13:09:23;13.00
2022-05-16 13:09:26;13.78
2022-05-16 13:09:28;13.00
2022-05-16 13:09:30;12.22
2022-05-16 13:09:32;11.44
2022-05-16 13:09:35;10.65
2022-05-16 13:09:37;9.87
2022-05-16 13:09:39;9.87
2022-05-16 13:09:42;9.87
2022-05-16 13:09:44;9.87
2022-05-16 13:09:46;9.87
2022-05-16 13:09:49;9.87
2022-05-16 13:09:51;9.87
2022-05-16 13:09:53;9.87
2022-05-16 13:09:55;9.87
2022-05-16 13:09:57;9.87
2022-05-16 13:10:00;9.87
2022-05-16 13:10:02;9.87
2022-05-16 13:10:04;10.65
2022-05-16 13:10:07;11.44
2022-05-16 13:10:09;12.22
2022-05-16 13:10:12;13.00
2022-05-16 13:10:14;13.78
2022-05-16 13:10:16;13.00
2022-05-16 13:10:19;12.22
2022-05-16 13:10:21;11.44
2022-05-16 13:10:23;10.65
2022-05-16 13:10:25;9.87
2022-05-16 13:10:28;9.87
2022-05-16 13:10:30;9.87
2022-05-16 13:10:32;9.87
2022-05-16 13:10:35;9.87
2022-05-16 13:10:37;9.87
2022-05-16 13:10:39;9.87
2022-05-16 13:10:41;9.87
2022-05-16 13:10:43;9.87
2022-05-16 13:10:46;9.87
2022-05-16 13:10:48;9.87
2022-05-16 13:10:50;9.87
2022-05-16 13:10:52;10.65
2022-05-16 13:10:55;11.44
2022-05-16 13:10:57;12.22
2022-05-16 13:10:59;13.00
2022-05-16 13:11:02;13.78
2022-05-16 13:11:04;13.00
2022-05-16 13:11:06;12.22
2022-05-16 13:11:09;11.44
2022-05-16 13:11:11;10.65
2022-05-16 13:11:13;9.87
2022-05-16 13:11:15;9.87
2022-05-16 13:11:18;9.87
2022-05-16 13:11:20;9.87
2022-05-16 13:11:22;9.87
2022-05-16 13:11:25;9.87
2022-05-16 13:11:27;9.87
2022-05-16 13:11:29;9.87
2022-05-16 13:11:31;9.87
2022-05-16 13:11:34;9.87
2022-05-16 13:11:36;9.87
2022-05-16 13:11:38;9.87
2022-05-16 13:11:40;10.65
2022-05-16 13:11:43;11.44
2022-05-16 13:11:45;12.22
2022-05-16 13:11:47;13.00
2022-05-16 13:11:50;13.00
2022-05-16 13:11:52;13.00
2022-05-16 13:11:54;12.22
2022-05-16 13:11:56;11.44
2022-05-16 13:11:59;10.65
2022-05-16 13:12:01;9.87
2022-05-16 13:12:03;9.87
2022-05-16 13:12:05;9.87
2022-05-16 13:12:08;9.87
2022-05-16 13:12:10;9.87
2022-05-16 13:12:12;9.87
2022-05-16 13:12:14;9.87
2022-05-16 13:12:17;9.87
2022-05-16 13:12:19;9.87
2022-05-16 13:12:21;9.87
2022-05-16 13:12:24;9.87
2022-05-16 13:12:26;9.87
2022-05-16 13:12:28;10.65
2022-05-16 13:12:30;11.44
2022-05-16 13:12:33;12.22
2022-05-16 13:12:35;12.22
2022-05-16 13:12:37;13.00
2022-05-16 13:12:39;13.00
2022-05-16 13:12:42;12.22
2022-05-16 13:12:44;11.44
2022-05-16 13:12:47;10.65
2022-05-16 13:12:49;9.87
2022-05-16 13:12:52;9.87
2022-05-16 13:12:54;9.87
2022-05-16 13:12:56;9.87
2022-05-16 13:12:58;9.87
2022-05-16 13:13:01;9.87
2022-05-16 13:13:03;9.87
2022-05-16 13:13:05;9.87
2022-05-16 13:13:07;9.87
2022-05-16 13:13:10;9.87
2022-05-16 13:13:12;9.87
2022-05-16 13:13:14;9.87
2022-05-16 13:13:16;10.65
2022-05-16 13:13:19;10.65
2022-05-16 13:13:21;11.44
2022-05-16 13:13:23;13.00
2022-05-16 13:13:25;13.00
2022-05-16 13:13:28;13.00
2022-05-16 13:13:30;12.22
2022-05-16 13:13:32;11.44
2022-05-16 13:13:34;10.65
2022-05-16 13:13:37;9.87
2022-05-16 13:13:39;9.87
2022-05-16 13:13:41;9.87
2022-05-16 13:13:43;9.87
2022-05-16 13:13:46;9.87
2022-05-16 13:13:48;9.87
2022-05-16 13:13:50;9.87
2022-05-16 13:13:53;9.87
2022-05-16 13:13:55;9.87
2022-05-16 13:13:57;9.87
2022-05-16 13:13:59;9.87
2022-05-16 13:14:02;9.87
2022-05-16 13:14:04;9.87
2022-05-16 13:14:06;10.65
2022-05-16 13:14:08;11.44
2022-05-16 13:14:11;12.22
2022-05-16 13:14:13;13.00
2022-05-16 13:14:15;13.00
2022-05-16 13:14:17;12.22
2022-05-16 13:14:20;11.44
2022-05-16 13:14:22;10.65
2022-05-16 13:14:24;9.87
2022-05-16 13:14:26;9.87
2022-05-16 13:14:29;9.87
2022-05-16 13:14:31;9.87
2022-05-16 13:14:33;9.87
2022-05-16 13:14:35;9.87
2022-05-16 13:14:38;9.87
2022-05-16 13:14:40;9.87
2022-05-16 13:14:42;9.87
2022-05-16 13:14:44;9.87
2022-05-16 13:14:47;9.87
2022-05-16 13:14:49;9.87
2022-05-16 13:14:51;9.87
2022-05-16 13:14:54;10.65
2022-05-16 13:14:56;11.44
2022-05-16 13:14:58;12.22
2022-05-16 13:15:00;13.00
2022-05-16 13:15:03;13.00
2022-05-16 13:15:05;13.00
2022-05-16 13:15:07;12.22
2022-05-16 13:15:09;10.65
2022-05-16 13:15:12;10.65
2022-05-16 13:15:14;9.87
2022-05-16 13:15:16;9.87
2022-05-16 13:15:19;9.87
2022-05-16 13:15:21;9.87
2022-05-16 13:15:23;9.87
2022-05-16 13:15:25;9.87
2022-05-16 13:15:28;9.87
2022-05-16 13:15:30;9.87
2022-05-16 13:15:32;9.87
2022-05-16 13:15:34;9.87
2022-05-16 13:15:37;9.87
2022-05-16 13:15:39;9.87
2022-05-16 13:15:41;10.65
2022-05-16 13:15:44;11.44
2022-05-16 13:15:46;12.22
2022-05-16 13:15:48;13.00
2022-05-16 13:15:50;13.78
2022-05-16 13:15:53;13.00
2022-05-16 13:15:55;12.22
2022-05-16 13:15:57;10.65
2022-05-16 13:16:00;10.65
2022-05-16 13:16:02;9.87
2022-05-16 13:16:04;9.87
2022-05-16 13:16:06;9.87
2022-05-16 13:16:09;9.87
2022-05-16 13:16:11;9.87
2022-05-16 13:16:13;9.87
2022-05-16 13:16:15;9.87
2022-05-16 13:16:18;9.87
2022-05-16 13:16:20;9.87
2022-05-16 13:16:22;9.87
2022-05-16 13:16:24;9.87
2022-05-16 13:16:27;9.87
2022-05-16 13:16:29;10.65
2022-05-16 13:16:31;11.44
2022-05-16 13:16:33;12.22
2022-05-16 13:16:36;13.00
2022-05-16 13:16:38;13.78
2022-05-16 13:16:40;13.00
2022-05-16 13:16:43;12.22
2022-05-16 13:16:45;11.44
2022-05-16 13:16:47;10.65
2022-05-16 13:16:49;9.87
2022-05-16 13:16:52;9.87
2022-05-16 13:16:54;9.87
2022-05-16 13:16:56;9.87
2022-05-16 13:16:59;9.87
2022-05-16 13:17:01;9.87
2022-05-16 13:17:03;9.87
2022-05-16 13:17:05;9.87
2022-05-16 13:17:08;9.87
2022-05-16 13:17:10;9.87
2022-05-16 13:17:12;9.87
2022-05-16 13:17:15;9.87
2022-05-16 13:17:17;10.65
2022-05-16 13:17:19;11.44
2022-05-16 13:17:21;12.22
2022-05-16 13:17:24;13.00
2022-05-16 13:17:26;13.78
2022-05-16 13:17:28;13.00
2022-05-16 13:17:30;12.22
2022-05-16 13:17:33;11.44
2022-05-16 13:17:35;10.65
2022-05-16 13:17:37;9.87
2022-05-16 13:17:39;9.87
2022-05-16 13:17:42;9.87
2022-05-16 13:17:44;9.87
2022-05-16 13:17:46;9.87
2022-05-16 13:17:48;9.87
2022-05-16 13:17:51;9.87
2022-05-16 13:17:53;9.87
2022-05-16 13:17:55;9.87
2022-05-16 13:17:57;9.87
2022-05-16 13:18:00;9.87
2022-05-16 13:18:02;9.87
2022-05-16 13:18:04;10.65
2022-05-16 13:18:06;10.65
2022-05-16 13:18:09;11.44
2022-05-16 13:18:11;13.00
2022-05-16 13:18:13;13.00
2022-05-16 13:18:15;13.00
2022-05-16 13:18:18;12.22
2022-05-16 13:18:20;11.44
2022-05-16 13:18:22;10.65
2022-05-16 13:18:25;10.65
2022-05-16 13:18:27;9.87
2022-05-16 13:18:29;9.87
2022-05-16 13:18:31;9.87
2022-05-16 13:18:34;9.87
2022-05-16 13:18:36;9.87
2022-05-16 13:18:38;9.87
2022-05-16 13:18:40;9.87
2022-05-16 13:18:43;9.87
2022-05-16 13:18:45;9.87
2022-05-16 13:18:47;9.87
2022-05-16 13:18:50;9.87
2022-05-16 13:18:52;9.87
2022-05-16 13:18:54;10.65
2022-05-16 13:18:56;11.44
2022-05-16 13:18:59;13.00
2022-05-16 13:19:01;13.00
2022-05-16 13:19:03;13.00
2022-05-16 13:19:06;12.22
2022-05-16 13:19:08;12.22
2022-05-16 13:19:10;11.44
2022-05-16 13:19:12;10.65
2022-05-16 13:19:15;9.87
2022-05-16 13:19:17;9.87
2022-05-16 13:19:19;9.87
2022-05-16 13:19:21;9.87
2022-05-16 13:19:24;9.87
2022-05-16 13:19:26;9.87
2022-05-16 13:19:28;9.87
2022-05-16 13:19:31;9.87
2022-05-16 13:19:33;9.87
2022-05-16 13:19:35;9.87
2022-05-16 13:19:37;9.87
2022-05-16 13:19:40;9.87
2022-05-16 13:19:42;10.65
2022-05-16 13:19:44;11.44
2022-05-16 13:19:47;12.22
2022-05-16 13:19:49;13.00
2022-05-16 13:19:51;13.00
2022-05-16 13:19:53;12.22
2022-05-16 13:19:56;12.22
2022-05-16 13:19:58;11.44
2022-05-16 13:20:00;10.65
2022-05-16 13:20:02;9.87
2022-05-16 13:20:05;9.87
2022-05-16 13:20:07;9.87
2022-05-16 13:20:09;9.87
2022-05-16 13:20:11;9.87
2022-05-16 13:20:14;9.87
2022-05-16 13:20:16;9.87
2022-05-16 13:20:18;9.87
2022-05-16 13:20:20;9.87
2022-05-16 13:20:23;9.87
2022-05-16 13:20:25;9.87
2022-05-16 13:20:27;9.87
2022-05-16 13:20:29;10.65
2022-05-16 13:20:32;11.44
2022-05-16 13:20:34;12.22
2022-05-16 13:20:36;13.00
2022-05-16 13:20:38;13.78
2022-05-16 13:20:41;13.00
2022-05-16 13:20:43;12.22
2022-05-16 13:20:45;11.44
2022-05-16 13:20:48;10.65
2022-05-16 13:20:50;9.87
2022-05-16 13:20:52;9.87
2022-05-16 13:20:54;9.87
2022-05-16 13:20:57;9.87
2022-05-16 13:20:59;9.87
2022-05-16 13:21:01;9.87
2022-05-16 13:21:03;9.87
2022-05-16 13:21:06;9.87
2022-05-16 13:21:08;9.87
2022-05-16 13:21:10;9.87
2022-05-16 13:21:12;9.87
2022-05-16 13:21:15;9.87
2022-05-16 13:21:17;10.65
2022-05-16 13:21:19;11.44
2022-05-16 13:21:21;12.22
2022-05-16 13:21:24;13.00
2022-05-16 13:21:26;13.00
2022-05-16 13:21:28;13.00
2022-05-16 13:21:30;12.22
2022-05-16 13:21:33;11.44
2022-05-16 13:21:35;10.65
2022-05-16 13:21:37;9.87
2022-05-16 13:21:39;9.87
2022-05-16 13:21:42;9.87
2022-05-16 13:21:44;9.87
2022-05-16 13:21:46;9.87
2022-05-16 13:21:48;9.87
2022-05-16 13:21:51;9.87
2022-05-16 13:21:53;9.87
2022-05-16 13:21:55;9.87
2022-05-16 13:21:57;9.87
2022-05-16 13:22:00;9.87
2022-05-16 13:22:02;9.87
2022-05-16 13:22:04;9.87
2022-05-16 13:22:06;10.65
2022-05-16 13:22:09;11.44
2022-05-16 13:22:11;12.22
2022-05-16 13:22:13;13.00
2022-05-16 13:22:15;13.00
2022-05-16 13:22:18;12.22
2022-05-16 13:22:20;11.44
2022-05-16 13:22:22;10.65
2022-05-16 13:22:24;9.87
2022-05-16 13:22:27;9.87
2022-05-16 13:22:29;9.87
2022-05-16 13:22:31;9.87
2022-05-16 13:22:33;9.87
2022-05-16 13:22:36;9.87
2022-05-16 13:22:38;9.87
2022-05-16 13:22:40;9.87
2022-05-16 13:22:42;9.87
2022-05-16 13:22:45;9.87
2022-05-16 13:22:47;9.87
2022-05-16 13:22:49;9.87
2022-05-16 13:22:52;9.87
2022-05-16 13:22:54;10.65
2022-05-16 13:22:56;11.44
2022-05-16 13:22:58;12.22
2022-05-16 13:23:01;13.00
2022-05-16 13:23:03;13.00
2022-05-16 13:23:05;13.00
2022-05-16 13:23:08;11.44
2022-05-16 13:23:10;10.65
2022-05-16 13:23:12;10.65
2022-05-16 13:23:14;9.87
2022-05-16 13:23:17;9.87
